location_lat,location_lng,business_name,full_address,business_kind,signs
31.2444583333333,34.8102961944444,מוסך לצי,דרך אליהו נאוי 13,מוסך,"[{""contents"": ""סוזוקי מוסך לצי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913279.jpg""}, {""contents"": ""לצי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913274.jpg""}, {""contents"": ""מרכז שירות לצי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913263.jpg""}, {""contents"": ""מרכז שירות לצי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913273.jpg""}, {""contents"": ""דודג' (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913275.jpg""}, {""contents"": ""ג'יפ (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913276.jpg""}, {""contents"": ""קרייזלר (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913277.jpg""}, {""contents"": ""סוזוקי (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913278.jpg""}, {""contents"": ""לצי סוזוקי קרייזלר ג'יפ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913280.jpg""}, {""contents"": ""מרכז שירות לצי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913268.jpg""}]"
31.2432024166667,34.8074729166667,מוסך מאנול,דרך אליהו נאוי 2,מוסך מכונאות כללית,"[{""contents"": ""מוסך מאנול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909866.jpg""}]"
31.2469932222222,34.8096455833333,מוסך מוטי,פנחס החוצב 40/14,מוסך,"[{""contents"": ""מוסך מוטי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912956.jpg""}]"
31.2456500555556,34.80797825,מוסך מוניטין,פנחס החוצב 39/8,מוסך-מכונאות-חשמל-פח,"[{""contents"": ""מוסך מוניטין"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912766.jpg""}, {""contents"": ""מוסך מוניטין"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912767.jpg""}, {""contents"": ""מוסך מוניטין"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912768.jpg""}]"
31.2376296944444,34.7974403333333,מוסך מושון,אזור תעשיה מגרש 13,מוסך,"[{""contents"": ""מוסך מושון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201908953.jpg""}]"
31.2409718055556,34.8042601666667,מוסך מושיתו,דרך חברון 40/8,מוסך-מכונאות-חשמל-פח,"[{""contents"": ""מוסך מושיתו פחחות וצ"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909396.jpg""}]"
31.2515734722222,34.8218803888889,מוסך מירו,הסדנא 8/2,,"[{""contents"": ""מוסך מירו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912566.jpg""}, {""contents"": ""מוסך מירו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912590.jpg""}, {""contents"": ""מוסך מירו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912589.jpg""}, {""contents"": ""מוסך מירו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912565.jpg""}]"
31.2402408055556,34.8021614722222,מוסך מלכה יצחק,דרך חברון 2,מוסך מכונאות כללית,"[{""contents"": ""מוסך מלכה יצחק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909239.jpg""}]"
31.2248461111111,34.8151053055556,מוסך מרכבת המשנה,הרתך 9,מוסך,"[{""contents"": ""גרייט וול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917893.jpg""}, {""contents"": ""מוסך מרכבת המשנה גרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917894.jpg""}, {""contents"": ""גרייט וול"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917896.jpg""}, {""contents"": ""מוסך מרכבת המשנה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917892.jpg""}, {""contents"": ""מוסך מרכבת המשנה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917895.jpg""}]"
31.2406499166667,34.8039936111111,מוסך עדן,דרך חברון 40/5,מפעל לייצור אחר שאינו מזון,"[{""contents"": ""מוסך עדן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909403.jpg""}, {""contents"": ""מוסך עדן עתידים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909404.jpg""}, {""contents"": ""מוסך עדן עתידים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909405.jpg""}]"
31.2241380277778,34.8116853888889,מוסך עתיד העמק 1993,הפלדה 5/11,מוסך,"[{""contents"": ""מוסך עתיד העמק 1993"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916119.jpg""}, {""contents"": ""עתיד העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916118.jpg""}, {""contents"": ""מוסך עתיד העמק 1993"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916117.jpg""}]"
31.2136046388889,34.8133878888889,מוסך פורמולה 1,הקוצר 12,מוסך,"[{""contents"": ""פורמולה 1 שברולט איסוזו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917460.jpg""}, {""contents"": ""מרכז שירות למשאיות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917464.jpg""}, {""contents"": ""מוסך פורמולה 1"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917462.jpg""}, {""contents"": ""ברוכים הבאים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917413.jpg""}, {""contents"": ""כרומגן ישיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917414.jpg""}, {""contents"": ""כרומגן ישיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917415.jpg""}, {""contents"": ""אירוע השקה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917416.jpg""}, {""contents"": ""אירוע השקה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917443.jpg""}, {""contents"": ""אירוע השקה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917463.jpg""}]"
31.226428,34.8098148888889,מוסך פרונט טסט,הבדיל 17,מוסך,"[{""contents"": ""כיוון פרונט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915282.jpg""}, {""contents"": ""כיוון פרונט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915279.jpg""}, {""contents"": ""מוסך פרונט טסט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915283.jpg""}, {""contents"": ""כיוון גלגלים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915281.jpg""}]"
31.2180545277778,34.8104490555556,מוסך קו העמק,"הגנן ,עמק שר 11",מוסך מכונאות,"[{""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917188.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917190.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917191.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917192.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917193.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917201.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917194.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917202.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917203.jpg""}, {""contents"": ""סקודה שרות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917204.jpg""}, {""contents"": ""סקודה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917205.jpg""}, {""contents"": ""העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917207.jpg""}, {""contents"": ""סקודה שרות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917206.jpg""}, {""contents"": ""מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917214.jpg""}, {""contents"": ""מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917215.jpg""}, {""contents"": ""חניון מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917216.jpg""}, {""contents"": ""מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917217.jpg""}, {""contents"": ""מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917218.jpg""}, {""contents"": ""מוסך קו העמק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917219.jpg""}]"
31.2286286666667,34.8082788055556,מוסך קלדרון,הנחושת 10/16,מוסך,"[{""contents"": ""וולטה קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915146.jpg""}, {""contents"": ""קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915147.jpg""}, {""contents"": ""קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915148.jpg""}, {""contents"": ""קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915150.jpg""}, {""contents"": ""קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915156.jpg""}, {""contents"": ""קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915157.jpg""}, {""contents"": ""מוסך קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915128.jpg""}, {""contents"": ""איבקו שרות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915126.jpg""}, {""contents"": ""מוסך קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915115.jpg""}, {""contents"": ""דאף (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915114.jpg""}, {""contents"": ""סקניה (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915113.jpg""}, {""contents"": ""הינו (לעז)"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915125.jpg""}, {""contents"": ""איבקו שרות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915127.jpg""}, {""contents"": ""איסוזו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915119.jpg""}, {""contents"": ""סמל איסוזו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915119.jpg""}, {""contents"": ""איסוזו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915122.jpg""}, {""contents"": ""סמל איסוזו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915123.jpg""}, {""contents"": ""וולטה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915153.jpg""}, {""contents"": ""וולטה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915154.jpg""}, {""contents"": ""דאף מוסך קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915120.jpg""}, {""contents"": ""איבקו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915129.jpg""}, {""contents"": ""פירלי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915144.jpg""}, {""contents"": ""פירלי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915145.jpg""}, {""contents"": ""וולטה קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915163.jpg""}]"
31.2271762777778,34.8198120833333,מוסך קלדרון,צאלים 43,מוסך,"[{""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917931.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917932.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917933.jpg""}, {""contents"": ""מאן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917930.jpg""}, {""contents"": ""קלדרון מרכז שירות מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917941.jpg""}, {""contents"": ""מאן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917937.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917934.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917935.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917936.jpg""}, {""contents"": ""סמל קלדרון"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917956.jpg""}, {""contents"": ""מאן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917957.jpg""}, {""contents"": ""קלדרון מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917958.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917953.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917954.jpg""}, {""contents"": ""מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917955.jpg""}, {""contents"": ""קלדרון מן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917962.jpg""}]"
31.2222983055556,34.8094723055556,מוסך רושל,הבדיל 39,מוסך,"[{""contents"": ""מוסך רושל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915863.jpg""}, {""contents"": ""מוסך רושל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915864.jpg""}]"
31.22251175,34.8156785,מוסך רמות,שיפון 18,מוסך-מכונאות-חשמל-פח,"[{""contents"": ""מוסך רמות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917794.jpg""}]"
31.2251058055556,34.8082997777778,מוסך שחר,הבדיל 24/3,,"[{""contents"": ""מוסך שחר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914983.jpg""}]"
31.2265316111111,34.8086035,מוסך שמעון ובניו,הפועלים 22/3,מוסך,"[{""contents"": ""מוסך שמעון ובניו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915084.jpg""}, {""contents"": ""מוסך שמעון ובניו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201915101.jpg""}]"
31.2255238888889,34.8113904166667,מוסך שקד,הפלדה 20/1,מוסך מכונאות כללית,"[{""contents"": ""מוסך שקד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916214.jpg""}, {""contents"": ""מוסך שקד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916188.jpg""}, {""contents"": ""מוסך שקד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916216.jpg""}]"
31.2496978611111,34.8220348611111,מוסכי השירות,היוצרים 6,מוסך,"[{""contents"": ""מוסכי השירות יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912147.jpg""}, {""contents"": ""יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912147.jpg""}, {""contents"": ""מוסכי השירות יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912144.jpg""}, {""contents"": ""יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912145.jpg""}, {""contents"": ""יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912141.jpg""}, {""contents"": ""יונדאי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912146.jpg""}, {""contents"": ""יונדאי שנת השקות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201912149.jpg""}]"
31.2425803333333,34.8096734722222,מוצצים,דרך אליהו נאו 12/103,צעצועים,"[{""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909874.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909883.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909961.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909956.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909949.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909950.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909955.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909943.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910267.jpg""}, {""contents"": ""תמונה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910263.jpg""}, {""contents"": ""תמונה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910260.jpg""}, {""contents"": ""תמונה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910257.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910271.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910270.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910302.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910153.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201910119.jpg""}]"
31.250343,34.7711580833333,מוצצים,שד טוביהו דו 125/209,חנות הלבשה,"[{""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900052.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900135.jpg""}, {""contents"": ""מוצצים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900134.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900129.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900138.jpg""}]"
31.2136409166667,34.8097673888889,מוקד ארזי,באר שבע 110,,"[{""contents"": ""ארזי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917572.jpg""}]"
31.2448361944444,34.8001131944444,מוקד כחול לבן,קרן היסוד 25/9,חניון,"[{""contents"": ""כחול לבן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201907748.jpg""}]"
31.2530196111111,34.8043626944444,מור אדרי עיצוב שיער,השלום 31/6,,"[{""contents"": ""מור אדרי עיצוב שיער"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201929576.jpg""}]"
31.2537121944444,34.7983299444444,מור מרכז לטיפוח,שד רגר יצחק 53/104 ק,חנות קוסמטיקה,"[{""contents"": ""מור מרכז לטיפוח"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925503.jpg""}, {""contents"": ""מניקור פדיקור"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925513.jpg""}, {""contents"": ""מור מרכז לטיפוח"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925511.jpg""}, {""contents"": ""מור מרכז לטיפוח"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925512.jpg""}, {""contents"": ""מור מרכז לטיפוח"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925514.jpg""}]"
31.2394160277778,34.7750550277778,מור עמיצור,יוהנה ז'בוטי 11/19,ביגוד והנעלה,"[{""contents"": ""שמות מותגים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927556.jpg""}, {""contents"": ""אם איי מותגים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927555.jpg""}, {""contents"": ""שמות מותגים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927554.jpg""}]"
31.2270637777778,34.8107401388889,מורד חלקי חילוף,הפלס 16/2,שונות,"[{""contents"": ""מורד חלקי חילוף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201916608.jpg""}]"
31.2407515277778,34.7915743055556,מורנו סוכנות לביטוח,יאיר 31/4א,משרדים כללי למעט בנקים,"[{""contents"": ""מורנו סוכנות לביטוח"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937441.jpg""}]"
31.2251976666667,34.8143060277778,מזוז תעשיות חשמל,הכשרת הישוב 3/215,מחסן אחסנה רגילה,"[{""contents"": ""מזוז תעשיות חשמל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917005.jpg""}, {""contents"": ""מזוז תעשיות חשמל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917006.jpg""}, {""contents"": ""מזוז תעשיות חשמל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917867.jpg""}]"
31.2408492777778,34.7911043888889,מזנון אביב,החלוץ 106,קיוסק/ מזנון,"[{""contents"": ""קוקה קולה מזנון אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937312.jpg""}, {""contents"": ""מזנון אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937311.jpg""}, {""contents"": ""מזנון אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937299.jpg""}, {""contents"": ""מזנון אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937301.jpg""}]"
